Name,Description,Stars,URL,Comment
TimelineMarkerCustomization,Examples to show how markers and notifications work.,80,https://github.com/Unity-Technologies/TimelineMarkerCustomization,Düşük popülerlik - Genel Unity paketi
physically-based-anim-tool,No description,35,https://github.com/Unity-Technologies/physically-based-anim-tool,Düşük popülerlik - Genel Unity paketi
com.unity.mocks,No description,4,https://github.com/Unity-Technologies/com.unity.mocks,Düşük popülerlik - Genel Unity paketi
MeasuredMaterialLibraryURP,No description,382,https://github.com/Unity-Technologies/MeasuredMaterialLibraryURP,Orta düzey popülerlik - Genel Unity paketi
com.unity.selection-groups,No description,117,https://github.com/Unity-Technologies/com.unity.selection-groups,Orta düzey popülerlik - Genel Unity paketi
JsonRpc.Standard,An asynchronous .NET Standard library for JSON RPC client & server implementation.,4,https://github.com/Unity-Technologies/JsonRpc.Standard,Düşük popülerlik - Genel Unity paketi
animation-rigging-workshop-siggraph2019,Repository for SIGGRAPH 2019 Animation Rigging workshop,173,https://github.com/Unity-Technologies/animation-rigging-workshop-siggraph2019,Orta düzey popülerlik - Genel Unity paketi
pino,"🌲 super fast, all natural json logger 🌲",1,https://github.com/Unity-Technologies/pino,Düşük popülerlik - Genel Unity paketi
barracuda-release,No description,568,https://github.com/Unity-Technologies/barracuda-release,Popüler - Genel Unity paketi
barracuda-burst-release,No description,3,https://github.com/Unity-Technologies/barracuda-burst-release,Düşük popülerlik - Genel Unity paketi
SpaceshipDemo,Spaceship Demo - AAA Playable First person demo showcasing effects made with Visual Effect Graph and rendered with High Definition Render Pipeline,1092,https://github.com/Unity-Technologies/SpaceshipDemo,Çok popüler - Render veya grafik paketi
com.unity.immediate-window,"The Immediate Window provides a way to rapidly edit and debug code. It is not a full development environment, instead it is to be used for API discovery and rapid prototyping.",40,https://github.com/Unity-Technologies/com.unity.immediate-window,Düşük popülerlik - Genel Unity paketi
MeasuredMaterialLibraryHDRP,No description,360,https://github.com/Unity-Technologies/MeasuredMaterialLibraryHDRP,Orta düzey popülerlik - Genel Unity paketi
ShaderGraph-Custom-Lighting,A sample project showcasing a simple method to calculate custom lighting inside of Shader Graph for the Lightweight Render Pipeline. Includes a sample toon shaded scene and example assets. Built for Unity 2019.2 .,276,https://github.com/Unity-Technologies/ShaderGraph-Custom-Lighting,Orta düzey popülerlik - Render veya grafik paketi
FilmSampleProject,Sample Project for Animation / Film Projects,75,https://github.com/Unity-Technologies/FilmSampleProject,Düşük popülerlik - Genel Unity paketi
com.unity.xr.certinputauto,No description,7,https://github.com/Unity-Technologies/com.unity.xr.certinputauto,Düşük popülerlik - Genel Unity paketi
obstacle-tower-source,Obstacle Tower Source Code,120,https://github.com/Unity-Technologies/obstacle-tower-source,Orta düzey popülerlik - Genel Unity paketi
OpenKE,An Open-Source Package for Knowledge Embedding (KE),1,https://github.com/Unity-Technologies/OpenKE,Düşük popülerlik - Genel Unity paketi
aec.test,test repository,1,https://github.com/Unity-Technologies/aec.test,Düşük popülerlik - Genel Unity paketi
Git-for-Unity,"Git for Unity, a fork of GitHub for Unity ",157,https://github.com/Unity-Technologies/Git-for-Unity,Orta düzey popülerlik - Genel Unity paketi
googleads-mobile-ios-mediation,No description,1,https://github.com/Unity-Technologies/googleads-mobile-ios-mediation,Düşük popülerlik - Genel Unity paketi
hello-cube-ecs-training,No description,42,https://github.com/Unity-Technologies/hello-cube-ecs-training,Düşük popülerlik - Genel Unity paketi
BuildReportInspector,Editor script which implements an inspector for the BuildReport class,334,https://github.com/Unity-Technologies/BuildReportInspector,Orta düzey popülerlik - Genel Unity paketi
go-edac,Golang library and utility which supports reading Linux EDAC,0,https://github.com/Unity-Technologies/go-edac,Düşük popülerlik - Genel Unity paketi
go-countrycode,Fast serialization and deserialization of country codes in go.,1,https://github.com/Unity-Technologies/go-countrycode,Düşük popülerlik - Genel Unity paketi
go-languagecode,Fast serialization and deserialization of language codes in go.,0,https://github.com/Unity-Technologies/go-languagecode,Düşük popülerlik - Genel Unity paketi
NativeVersionControlPlugins,Perforce Version Control plugins for Unity,39,https://github.com/Unity-Technologies/NativeVersionControlPlugins,Düşük popülerlik - Genel Unity paketi
animation-rigging-advanced-character-interaction,Advanced Animation Rigging: Character and Props interaction,105,https://github.com/Unity-Technologies/animation-rigging-advanced-character-interaction,Orta düzey popülerlik - Genel Unity paketi
com.unity.objectid-rendering,No description,5,https://github.com/Unity-Technologies/com.unity.objectid-rendering,Düşük popülerlik - Genel Unity paketi
NativeRenderingPlugin,C++ Rendering Plugin example for Unity,827,https://github.com/Unity-Technologies/NativeRenderingPlugin,Popüler - Render veya grafik paketi
com.unity.webrtc,WebRTC package for Unity,760,https://github.com/Unity-Technologies/com.unity.webrtc,Popüler - Genel Unity paketi
QuickVideoTester,"A small project to test video player quickly.  Very basic controls, just assign videos to the video players, adjust the titles and when on the device, click the relevant quadrant to activate the player to see if it works",4,https://github.com/Unity-Technologies/QuickVideoTester,Düşük popülerlik - Genel Unity paketi
Mobile-Audio-Test-Suite,"A small project for testing most of the non-DOTS audio system features on mobile. Just Build for mobile and click Begin, suite is semi-automated, just follow instructions on the screen.",6,https://github.com/Unity-Technologies/Mobile-Audio-Test-Suite,Düşük popülerlik - Genel Unity paketi
github-release-notes,Node module to create a release or a changelog from a tag and uses issues or commits to creating the release notes.,3,https://github.com/Unity-Technologies/github-release-notes,Düşük popülerlik - Genel Unity paketi
HDRPRayTracingScenes,This repository contains a startup DXR project.,335,https://github.com/Unity-Technologies/HDRPRayTracingScenes,Orta düzey popülerlik - Yapay zeka paketi
UIElementsUniteCPH2019RuntimeDemo,This is the project used in the Unite Copenhagen 2019 presentation: Building UI for games with the new UI Builder,126,https://github.com/Unity-Technologies/UIElementsUniteCPH2019RuntimeDemo,Orta düzey popülerlik - Genel Unity paketi
InputSystemTest,No description,10,https://github.com/Unity-Technologies/InputSystemTest,Düşük popülerlik - Genel Unity paketi
lua_live_coding,No description,107,https://github.com/Unity-Technologies/lua_live_coding,Orta düzey popülerlik - Genel Unity paketi
Keras-GAN,Keras implementations of Generative Adversarial Networks.,9,https://github.com/Unity-Technologies/Keras-GAN,Düşük popülerlik - Genel Unity paketi
bgfx,"Cross-platform, graphics API agnostic, ""Bring Your Own Engine/Framework"" style rendering library.",6,https://github.com/Unity-Technologies/bgfx,Düşük popülerlik - Render veya grafik paketi
iOSNativeCodeSamples,No description,45,https://github.com/Unity-Technologies/iOSNativeCodeSamples,Düşük popülerlik - Genel Unity paketi
gametune-example-game,Contains an example game with GameTune integrated,33,https://github.com/Unity-Technologies/gametune-example-game,Düşük popülerlik - Yapay zeka paketi
GettingStartedWithBurst-Unite2019,"Companion to the ""Getting Started With Burst"" talk from Unite 2019",60,https://github.com/Unity-Technologies/GettingStartedWithBurst-Unite2019,Düşük popülerlik - Genel Unity paketi
emunittest,Test harness for benchmarking web games.,9,https://github.com/Unity-Technologies/emunittest,Düşük popülerlik - Genel Unity paketi
DOTS-Shmup3D-sample,A demo with Unity DOTS and Unity Physics.,176,https://github.com/Unity-Technologies/DOTS-Shmup3D-sample,Orta düzey popülerlik - Fizik paketi
com.unity.light-assistant,Light Assistant Tool,21,https://github.com/Unity-Technologies/com.unity.light-assistant,Düşük popülerlik - Genel Unity paketi
unite2019-scenedatatodots,Unite 2019 - Converting Scene Data to DOTS (samples),74,https://github.com/Unity-Technologies/unite2019-scenedatatodots,Düşük popülerlik - Genel Unity paketi
com.unity.mobile.notifications,Mobile Notifications Package,134,https://github.com/Unity-Technologies/com.unity.mobile.notifications,Orta düzey popülerlik - Genel Unity paketi
vault-secret-fetcher,No description,29,https://github.com/Unity-Technologies/vault-secret-fetcher,Düşük popülerlik - Genel Unity paketi
SDL,No description,4,https://github.com/Unity-Technologies/SDL,Düşük popülerlik - Genel Unity paketi
go-svrquery,Server Query Protocols in golang,6,https://github.com/Unity-Technologies/go-svrquery,Düşük popülerlik - Genel Unity paketi
uaal-example,No description,751,https://github.com/Unity-Technologies/uaal-example,Popüler - Genel Unity paketi
buildroot,"Buildroot, making embedded Linux easy. Note that this is not the official repository, but only a mirror. The official Git repository is at http://git.buildroot.net/buildroot/. Do not open issues or file pull requests here.",3,https://github.com/Unity-Technologies/buildroot,Düşük popülerlik - Genel Unity paketi
DesktopSamples,This repository contains Unity samples for desktop platforms,237,https://github.com/Unity-Technologies/DesktopSamples,Orta düzey popülerlik - Yapay zeka paketi
com.unity.material-switch,No description,92,https://github.com/Unity-Technologies/com.unity.material-switch,Düşük popülerlik - Genel Unity paketi
mz-requestbin,Inspect HTTP requests. Debug webhooks. Originally created by @progrium. Cloned to Applifier for use in CPI k8s cluster.,1,https://github.com/Unity-Technologies/mz-requestbin,Düşük popülerlik - Genel Unity paketi
DOTSSample,"A third person, multiplayer sample project. Built with Unity and using the new Data Oriented Tech Stack (DOTS).",993,https://github.com/Unity-Technologies/DOTSSample,Popüler - Genel Unity paketi
Timeline-Cinemachine-Test-Suite,A generic test suite for the main features of Timeline and Cinemachine,17,https://github.com/Unity-Technologies/Timeline-Cinemachine-Test-Suite,Düşük popülerlik - Yapay zeka paketi
ClusterDisplay,Use the Unity Cluster Display packages (com.unity.cluster-display) to display synchronously the same Unity Scene across multiple machines through display clustering.,77,https://github.com/Unity-Technologies/ClusterDisplay,Düşük popülerlik - Genel Unity paketi
com.unity.editor.tasks,No description,29,https://github.com/Unity-Technologies/com.unity.editor.tasks,Düşük popülerlik - Genel Unity paketi
cla-test,No description,1,https://github.com/Unity-Technologies/cla-test,Düşük popülerlik - Genel Unity paketi
VRAlchemyLab,VR Demo project using HDRP and unity 2019.3,288,https://github.com/Unity-Technologies/VRAlchemyLab,Orta düzey popülerlik - Genel Unity paketi
NotchSafeAreaSample,"Simple project to test cutouts, safe area APIs with Device Simulator",62,https://github.com/Unity-Technologies/NotchSafeAreaSample,Düşük popülerlik - Genel Unity paketi
ProjectTinySamples,Samples for Project Tiny,884,https://github.com/Unity-Technologies/ProjectTinySamples,Popüler - Genel Unity paketi
glfw,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input",5,https://github.com/Unity-Technologies/glfw,Düşük popülerlik - Genel Unity paketi
Unity.Animation.Samples,Repository of projects that showcase the new DOTS animation package (com.unity.animation).,420,https://github.com/Unity-Technologies/Unity.Animation.Samples,Orta düzey popülerlik - Genel Unity paketi
watermill,Building event-driven applications the easy way in Go.,1,https://github.com/Unity-Technologies/watermill,Düşük popülerlik - Genel Unity paketi
com.unity.process-server,No description,36,https://github.com/Unity-Technologies/com.unity.process-server,Düşük popülerlik - Genel Unity paketi
ai-planner-samples,AI Planner: Samples,108,https://github.com/Unity-Technologies/ai-planner-samples,Orta düzey popülerlik - Yapay zeka paketi
com.unity.goql,GameObject Query Language,41,https://github.com/Unity-Technologies/com.unity.goql,Düşük popülerlik - Genel Unity paketi
MeshApiExamples,Example project for Unity 2020.1 Mesh API improvements,702,https://github.com/Unity-Technologies/MeshApiExamples,Popüler - Genel Unity paketi
XR-Interaction-Toolkit-Examples,This repository contains various examples to use with the XR Interaction Toolkit,1126,https://github.com/Unity-Technologies/XR-Interaction-Toolkit-Examples,Çok popüler - Yapay zeka paketi
com.unity.rpc,No description,52,https://github.com/Unity-Technologies/com.unity.rpc,Düşük popülerlik - Genel Unity paketi
com.unity.demoteam.digital-human,Library of tech features used to realize the digital human from 'The Heretic' and 'Enemies'.,534,https://github.com/Unity-Technologies/com.unity.demoteam.digital-human,Popüler - Genel Unity paketi
com.unity.demoteam.digital-human.sample,Character sample featuring the digital human from 'The Heretic'.,302,https://github.com/Unity-Technologies/com.unity.demoteam.digital-human.sample,Orta düzey popülerlik - Genel Unity paketi
com.unity.demoteam.attributes,Library of attributes common to packages in com.unity.demoteam.*,3,https://github.com/Unity-Technologies/com.unity.demoteam.attributes,Düşük popülerlik - Genel Unity paketi
gddo,Go Doc Dot Org,1,https://github.com/Unity-Technologies/gddo,Düşük popülerlik - Genel Unity paketi
Kinematica_Demo,Kinematica Demo Project,178,https://github.com/Unity-Technologies/Kinematica_Demo,Orta düzey popülerlik - Genel Unity paketi
uaal-ar-example,No description,79,https://github.com/Unity-Technologies/uaal-ar-example,Düşük popülerlik - Genel Unity paketi
furioos-sdk-js,Furioos SDK for JavaScript,30,https://github.com/Unity-Technologies/furioos-sdk-js,Düşük popülerlik - Genel Unity paketi
SimpleUIDemo,No description,20,https://github.com/Unity-Technologies/SimpleUIDemo,Düşük popülerlik - Genel Unity paketi
pdfbox,Mirror of Apache PDFBox,2,https://github.com/Unity-Technologies/pdfbox,Düşük popülerlik - Genel Unity paketi
devops-spinnaker-test,This repo is use to deploy a demo application for spinnaker,2,https://github.com/Unity-Technologies/devops-spinnaker-test,Düşük popülerlik - Genel Unity paketi
articulations-robot-demo,No description,346,https://github.com/Unity-Technologies/articulations-robot-demo,Orta düzey popülerlik - Genel Unity paketi
goreportcard,A report card for your Go application,1,https://github.com/Unity-Technologies/goreportcard,Düşük popülerlik - Genel Unity paketi
cla-assistant,Contributor License Agreement assistant (CLA assistant),1,https://github.com/Unity-Technologies/cla-assistant,Düşük popülerlik - Genel Unity paketi
com.unity.cli-config-manager,"Provides a command line parser and options to set build, player, and other Unity settings when running Unity from the command line",14,https://github.com/Unity-Technologies/com.unity.cli-config-manager,Düşük popülerlik - Genel Unity paketi
com.unity.xr.test-framework.performance,A forked version of the com.unity.test-framework.performance package (v1.0.4-preview) that includes a dependency on XR APIs for collection of XR metadata during performance test runs,6,https://github.com/Unity-Technologies/com.unity.xr.test-framework.performance,Düşük popülerlik - Genel Unity paketi
com.unity.xr.test.runtimesettings,No description,1,https://github.com/Unity-Technologies/com.unity.xr.test.runtimesettings,Düşük popülerlik - Genel Unity paketi
com.unity.xr.oculusperformanceutility,No description,4,https://github.com/Unity-Technologies/com.unity.xr.oculusperformanceutility,Düşük popülerlik - Genel Unity paketi
xr.sdk.oculus.performancetests,No description,7,https://github.com/Unity-Technologies/xr.sdk.oculus.performancetests,Düşük popülerlik - Genel Unity paketi
MeshSyncDCCPlugins,"DCC plugins for MeshSync in Unity. Supported tools: Maya, Maya LT, 3ds Max, Motion Builder, Modo, Blender, Metasequoia",457,https://github.com/Unity-Technologies/MeshSyncDCCPlugins,Orta düzey popülerlik - Araç paketi
llvm-project,The LLVM Project is a collection of modular and reusable compiler and toolchain technologies. Note: the repository does not accept github pull requests at this moment. Please submit your patches at http://reviews.llvm.org.,5,https://github.com/Unity-Technologies/llvm-project,Düşük popülerlik - Yapay zeka paketi
frontend-developer-test,Test app for react oriented front-end engineer candidates,6,https://github.com/Unity-Technologies/frontend-developer-test,Düşük popülerlik - Genel Unity paketi
2D-Entities-Starter,No description,29,https://github.com/Unity-Technologies/2D-Entities-Starter,Düşük popülerlik - Genel Unity paketi
SPIRV-Cross,No description,39,https://github.com/Unity-Technologies/SPIRV-Cross,Düşük popülerlik - Genel Unity paketi
terraform-provider-ansible,"""Logical"" provider for integrating with an Ansible Dynamic Inventory script.",0,https://github.com/Unity-Technologies/terraform-provider-ansible,Düşük popülerlik - Genel Unity paketi
arfoundation-demos,AR Foundation demo projects,500,https://github.com/Unity-Technologies/arfoundation-demos,Popüler - Genel Unity paketi
uzap,unity's go.uber.org/zap config,8,https://github.com/Unity-Technologies/uzap,Düşük popülerlik - Genel Unity paketi
NativeAudioPlugins,No description,138,https://github.com/Unity-Technologies/NativeAudioPlugins,Orta düzey popülerlik - Genel Unity paketi
AudioDemos,No description,29,https://github.com/Unity-Technologies/AudioDemos,Düşük popülerlik - Genel Unity paketi
com.unity.channel-client-examples,No description,7,https://github.com/Unity-Technologies/com.unity.channel-client-examples,Düşük popülerlik - Genel Unity paketi
uGUI,Source code for the Unity UI system.,1237,https://github.com/Unity-Technologies/uGUI,Çok popüler - Genel Unity paketi
hgwebcachingproxy,"Mercurial extension / wsgi that runs like hgweb but acts like a proxy, caching repositories from a main server.",1,https://github.com/Unity-Technologies/hgwebcachingproxy,Düşük popülerlik - Yapay zeka paketi
dynapath,Mercurial extension that dynamically changes the default path depending on the location. Convenient when changing between locations with different optional mirrors.,3,https://github.com/Unity-Technologies/dynapath,Düşük popülerlik - Genel Unity paketi
SynthDet,SynthDet - An end-to-end object detection pipeline using synthetic data,366,https://github.com/Unity-Technologies/SynthDet,Orta düzey popülerlik - Genel Unity paketi
grpc-go,The Go language implementation of gRPC. HTTP/2 based RPC,2,https://github.com/Unity-Technologies/grpc-go,Düşük popülerlik - Genel Unity paketi
unity-ml-template,template for Unity project using machine learning,13,https://github.com/Unity-Technologies/unity-ml-template,Düşük popülerlik - Genel Unity paketi
unitysimulation-coronavirus-example,Unity Simulation Coronavirus Example,79,https://github.com/Unity-Technologies/unitysimulation-coronavirus-example,Düşük popülerlik - Genel Unity paketi
Graphics,Unity Graphics - Including Scriptable Render Pipeline,2557,https://github.com/Unity-Technologies/Graphics,Çok popüler - Render veya grafik paketi
com.unity.perception,Perception toolkit for sim2real training and validation in Unity,929,https://github.com/Unity-Technologies/com.unity.perception,Popüler - Yapay zeka paketi
go-tensorgen,Lightweight tool that generates Go structures and Tensorflow inference execution code from SavedModel,11,https://github.com/Unity-Technologies/go-tensorgen,Düşük popülerlik - Genel Unity paketi
furioos-sdk-unity,Furioos SDK for Unity3D,25,https://github.com/Unity-Technologies/furioos-sdk-unity,Düşük popülerlik - Genel Unity paketi
PackageDependencyMapper,This tool will search for Unity packages and map their dependencies into a graph that can be outputted in various ways.,11,https://github.com/Unity-Technologies/PackageDependencyMapper,Düşük popülerlik - Genel Unity paketi
TheHeretic-VFXCharacter,"Morgan - a VFX character from The Heretic, a short film made with Unity",161,https://github.com/Unity-Technologies/TheHeretic-VFXCharacter,Orta düzey popülerlik - Genel Unity paketi
grafana,"The tool for beautiful monitoring and metric analytics & dashboards for Graphite, InfluxDB & Prometheus & More",1,https://github.com/Unity-Technologies/grafana,Düşük popülerlik - Genel Unity paketi
com.unity.cli-project-setup,"Provides a command line parser and options to set editor, build, player, and other Unity settings when running Unity from the command line",56,https://github.com/Unity-Technologies/com.unity.cli-project-setup,Düşük popülerlik - Genel Unity paketi
com.unity.test.metadata-manager,Used to manage custom metadata for Unity performance tests.,6,https://github.com/Unity-Technologies/com.unity.test.metadata-manager,Düşük popülerlik - Genel Unity paketi
com.unity.test.performance.runtimesettings,An entity class used to preserve settings from player build time for use during runtime of a test.,1,https://github.com/Unity-Technologies/com.unity.test.performance.runtimesettings,Düşük popülerlik - Genel Unity paketi
repotest123,No description,1,https://github.com/Unity-Technologies/repotest123,Düşük popülerlik - Genel Unity paketi
Reflect-Extensions,Runtime components and Editor tools to make the most of Unity Reflect.,18,https://github.com/Unity-Technologies/Reflect-Extensions,Düşük popülerlik - Araç paketi
Facial-AR-Remote-Project,**This project is discontinued** Integration project for Facial AR Remote,22,https://github.com/Unity-Technologies/Facial-AR-Remote-Project,Düşük popülerlik - Genel Unity paketi
gen-playerid-stats,No description,1,https://github.com/Unity-Technologies/gen-playerid-stats,Düşük popülerlik - Genel Unity paketi
com.unity.editoriterationprofiler,Assists in capturing frames from the Profiler of Domain Reloads in the Unity Editor. Compatible with Unity 2019.3+.,187,https://github.com/Unity-Technologies/com.unity.editoriterationprofiler,Orta düzey popülerlik - Yapay zeka paketi
go-pingdom,Pingdom API access from Go,1,https://github.com/Unity-Technologies/go-pingdom,Düşük popülerlik - Genel Unity paketi
com.unity.performance-tracking,A set of tools and utilities to help track Unity Editor performance,88,https://github.com/Unity-Technologies/com.unity.performance-tracking,Düşük popülerlik - Araç paketi
perception-synthdet-torchserve,Tools for running Unity's SynthDet models on TorchServe,7,https://github.com/Unity-Technologies/perception-synthdet-torchserve,Düşük popülerlik - Araç paketi
perception-synthdet-viewer-app,An iPhone and iPad application that displays real-time object detection from SynthDet in AR,25,https://github.com/Unity-Technologies/perception-synthdet-viewer-app,Düşük popülerlik - Genel Unity paketi
hw20-645-videoconference-filters-soundboard-app,No description,3,https://github.com/Unity-Technologies/hw20-645-videoconference-filters-soundboard-app,Düşük popülerlik - Genel Unity paketi
hw20-multiplayer-asteroid-soccer-game,A multiplayer game in Unity,17,https://github.com/Unity-Technologies/hw20-multiplayer-asteroid-soccer-game,Düşük popülerlik - Genel Unity paketi
format,Home for the dotnet-format command,1,https://github.com/Unity-Technologies/format,Düşük popülerlik - Genel Unity paketi
instant-meshes,Interactive field-aligned mesh generator,7,https://github.com/Unity-Technologies/instant-meshes,Düşük popülerlik - Genel Unity paketi
com.unity.platforms.wsl,Packer for interacting with WSL2 and Unity. ,8,https://github.com/Unity-Technologies/com.unity.platforms.wsl,Düşük popülerlik - Genel Unity paketi
SerializableCallback,UnityEvent and System.Func had a child,27,https://github.com/Unity-Technologies/SerializableCallback,Düşük popülerlik - Genel Unity paketi
com.unity.reflect.ar,Repository for the experimental com.unity.reflect.ar package.,2,https://github.com/Unity-Technologies/com.unity.reflect.ar,Düşük popülerlik - Genel Unity paketi
com.unity.reflect.vr,A repository to store the experimental versions of Reflect's VR package.,3,https://github.com/Unity-Technologies/com.unity.reflect.vr,Düşük popülerlik - Genel Unity paketi
OnlineSurfaceReconstruction,No description,4,https://github.com/Unity-Technologies/OnlineSurfaceReconstruction,Düşük popülerlik - Genel Unity paketi
xr.sdk.functionaltests,No description,5,https://github.com/Unity-Technologies/xr.sdk.functionaltests,Düşük popülerlik - Genel Unity paketi
electron,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS",3,https://github.com/Unity-Technologies/electron,Düşük popülerlik - Genel Unity paketi
com.unity.uiwidgets,"UIWidgets is a Unity Package which helps developers to create, debug and deploy efficient, cross-platform Apps.",627,https://github.com/Unity-Technologies/com.unity.uiwidgets,Popüler - Genel Unity paketi
swiftshader,"SwiftShader is a high-performance CPU-based implementation of the Vulkan, OpenGL ES, and Direct3D 9 graphics APIs. Its goal is to provide hardware independence for advanced 3D graphics.",5,https://github.com/Unity-Technologies/swiftshader,Düşük popülerlik - Render veya grafik paketi
china-connected-games,No description,1,https://github.com/Unity-Technologies/china-connected-games,Düşük popülerlik - Genel Unity paketi
MGOBE,No description,39,https://github.com/Unity-Technologies/MGOBE,Düşük popülerlik - Genel Unity paketi
duplicate-bug-report-detection-kk,No description,1,https://github.com/Unity-Technologies/duplicate-bug-report-detection-kk,Düşük popülerlik - Genel Unity paketi
mobileQA-LostCrypt-AutoPlay-Deterministic,No description,10,https://github.com/Unity-Technologies/mobileQA-LostCrypt-AutoPlay-Deterministic,Düşük popülerlik - Genel Unity paketi
com.unity.installationhelper,A prototype for sharing software installation code between both unity workspace and unity hub teams,2,https://github.com/Unity-Technologies/com.unity.installationhelper,Düşük popülerlik - Genel Unity paketi
terraform-provider-kubernetes,Terraform Kubernetes provider,1,https://github.com/Unity-Technologies/terraform-provider-kubernetes,Düşük popülerlik - Genel Unity paketi
datasetinsights,Synthetic Dataset Insights,84,https://github.com/Unity-Technologies/datasetinsights,Düşük popülerlik - Genel Unity paketi
ROS-TCP-Endpoint,ROS package used to create an endpoint to accept ROS messages sent from a Unity scene using the ROS TCP Connector scripts,189,https://github.com/Unity-Technologies/ROS-TCP-Endpoint,Orta düzey popülerlik - Genel Unity paketi
UIToolkitUnityRoyaleRuntimeDemo,This is a sample project to introduce the use of UI Toolkit in Runtime,361,https://github.com/Unity-Technologies/UIToolkitUnityRoyaleRuntimeDemo,Orta düzey popülerlik - Genel Unity paketi
HLODSystemDemo,HLODSystem is applied to 3DGameKit.,95,https://github.com/Unity-Technologies/HLODSystemDemo,Düşük popülerlik - Genel Unity paketi
yasm,Yasm Assembler mainline development tree,1,https://github.com/Unity-Technologies/yasm,Düşük popülerlik - Yapay zeka paketi
ml-test,No description,2,https://github.com/Unity-Technologies/ml-test,Düşük popülerlik - Genel Unity paketi
Buildserver1987,BuildServer for menziestest,1,https://github.com/Unity-Technologies/Buildserver1987,Düşük popülerlik - Genel Unity paketi
DebugWatch,Debug tool similar to visual studio's watch window,8,https://github.com/Unity-Technologies/DebugWatch,Düşük popülerlik - Genel Unity paketi
HuaweiServiceSample,Public repository for HUAWEI HMS & AGC Unity SDK,43,https://github.com/Unity-Technologies/HuaweiServiceSample,Düşük popülerlik - Genel Unity paketi
terraform-provider-artifactory,Terraform provider to manage Artifactory,2,https://github.com/Unity-Technologies/terraform-provider-artifactory,Düşük popülerlik - Genel Unity paketi
FramerateSmoothnessTest,No description,8,https://github.com/Unity-Technologies/FramerateSmoothnessTest,Düşük popülerlik - Genel Unity paketi
com.unity.reflect.viewer,Unity Reflect Viewer,60,https://github.com/Unity-Technologies/com.unity.reflect.viewer,Düşük popülerlik - Genel Unity paketi
SeamAwareDecimater,Mesh simplification with UV's boundary preserved,10,https://github.com/Unity-Technologies/SeamAwareDecimater,Düşük popülerlik - Genel Unity paketi
mz-gamerai-reducer,No description,1,https://github.com/Unity-Technologies/mz-gamerai-reducer,Düşük popülerlik - Genel Unity paketi
TilingRandomization,Randomized Tiling for Unity ShaderGraph,53,https://github.com/Unity-Technologies/TilingRandomization,Düşük popülerlik - Genel Unity paketi
react-fullpage,Official React.js wrapper for fullPage.js https://alvarotrigo.com/react-fullpage/,2,https://github.com/Unity-Technologies/react-fullpage,Düşük popülerlik - Genel Unity paketi
open-match,"Flexible, extensible, and scalable video game matchmaking.",16,https://github.com/Unity-Technologies/open-match,Düşük popülerlik - Genel Unity paketi
ROS-TCP-Connector,No description,299,https://github.com/Unity-Technologies/ROS-TCP-Connector,Orta düzey popülerlik - Genel Unity paketi
Unity-Robotics-Hub,"Central repository for tools, tutorials, resources, and documentation for robotics simulation in Unity.",2062,https://github.com/Unity-Technologies/Unity-Robotics-Hub,Çok popüler - Araç paketi
charts,Curated applications for Kubernetes,2,https://github.com/Unity-Technologies/charts,Düşük popülerlik - Genel Unity paketi
com.unity.demoteam.hair,An integrated solution for authoring / importing / simulating / rendering strand-based hair in Unity.,759,https://github.com/Unity-Technologies/com.unity.demoteam.hair,Popüler - Render veya grafik paketi
furioos-sdk-unreal-engine,Furioos SDK for Unreal Engine,9,https://github.com/Unity-Technologies/furioos-sdk-unreal-engine,Düşük popülerlik - Genel Unity paketi
com.unity.multiplayer.rfcs,No description,48,https://github.com/Unity-Technologies/com.unity.multiplayer.rfcs,Düşük popülerlik - Genel Unity paketi
com.unity.multiplayer.docs,"Open Source documentation for Unity Multiplayer, which includes Netcode for GameObjects, the Unity Transport Package, Multiplayer Tools and Educational references and Sample Games such as Boss Room.",668,https://github.com/Unity-Technologies/com.unity.multiplayer.docs,Popüler - Araç paketi
RadeonImageFilter,No description,2,https://github.com/Unity-Technologies/RadeonImageFilter,Düşük popülerlik - Genel Unity paketi
com.unity.simviz,"SimViz contains tools and resources for authoring and executing autonomous vehicle simulations on roadways and city scapes by using map import, scene creation, formatting of ground truth data, and creating spline based roads.",58,https://github.com/Unity-Technologies/com.unity.simviz,Düşük popülerlik - Araç paketi
com.unity.multiplayer.samples.coop,"A small-scale cooperative game sample built on the new, Unity networking framework to teach developers about creating a similar multiplayer game.",1631,https://github.com/Unity-Technologies/com.unity.multiplayer.samples.coop,Çok popüler - Genel Unity paketi
URDF-Importer,URDF importer,233,https://github.com/Unity-Technologies/URDF-Importer,Orta düzey popülerlik - Genel Unity paketi
URPCloudRenderingTestProject,No description,7,https://github.com/Unity-Technologies/URPCloudRenderingTestProject,Düşük popülerlik - Genel Unity paketi
VHACD-deprecated,This repository has migrated to Unity-Technologies/VHACD,70,https://github.com/Unity-Technologies/VHACD-deprecated,Düşük popülerlik - Genel Unity paketi
action-slack,Provides the function of slack notification to GitHub Actions.,2,https://github.com/Unity-Technologies/action-slack,Düşük popülerlik - Genel Unity paketi
com.unity.ide.vscode,Code editor integration for VSCode.,30,https://github.com/Unity-Technologies/com.unity.ide.vscode,Düşük popülerlik - Genel Unity paketi
