Name,Description,Stars,URL,Comment
Keras-GAN,Keras implementations of Generative Adversarial Networks.,9,https://github.com/Unity-Technologies/Keras-GAN,Low popularity - General Unity package
bgfx,"Cross-platform, graphics API agnostic, ""Bring Your Own Engine/Framework"" style rendering library.",6,https://github.com/Unity-Technologies/bgfx,Low popularity - Render or graphics package
iOSNativeCodeSamples,No description,45,https://github.com/Unity-Technologies/iOSNativeCodeSamples,Low popularity - General Unity package
gametune-example-game,Contains an example game with GameTune integrated,33,https://github.com/Unity-Technologies/gametune-example-game,Low popularity - Artificial intelligence package
GettingStartedWithBurst-Unite2019,"Companion to the ""Getting Started With Burst"" talk from Unite 2019",60,https://github.com/Unity-Technologies/GettingStartedWithBurst-Unite2019,Low popularity - General Unity package
emunittest,Test harness for benchmarking web games.,9,https://github.com/Unity-Technologies/emunittest,Low popularity - General Unity package
DOTS-Shmup3D-sample,A demo with Unity DOTS and Unity Physics.,176,https://github.com/Unity-Technologies/DOTS-Shmup3D-sample,Mid-level popularity - Physics package
com.unity.light-assistant,Light Assistant Tool,21,https://github.com/Unity-Technologies/com.unity.light-assistant,Low popularity - General Unity package
unite2019-scenedatatodots,Unite 2019 - Converting Scene Data to DOTS (samples),74,https://github.com/Unity-Technologies/unite2019-scenedatatodots,Low popularity - General Unity package
com.unity.mobile.notifications,Mobile Notifications Package,134,https://github.com/Unity-Technologies/com.unity.mobile.notifications,Mid-level popularity - General Unity package
vault-secret-fetcher,No description,29,https://github.com/Unity-Technologies/vault-secret-fetcher,Low popularity - General Unity package
SDL,No description,4,https://github.com/Unity-Technologies/SDL,Low popularity - General Unity package
go-svrquery,Server Query Protocols in golang,6,https://github.com/Unity-Technologies/go-svrquery,Low popularity - General Unity package
uaal-example,No description,753,https://github.com/Unity-Technologies/uaal-example,Popular - General Unity package
buildroot,"Buildroot, making embedded Linux easy. Note that this is not the official repository, but only a mirror. The official Git repository is at http://git.buildroot.net/buildroot/. Do not open issues or file pull requests here.",3,https://github.com/Unity-Technologies/buildroot,Low popularity - General Unity package
DesktopSamples,This repository contains Unity samples for desktop platforms,237,https://github.com/Unity-Technologies/DesktopSamples,Mid-level popularity - Artificial intelligence package
com.unity.material-switch,No description,93,https://github.com/Unity-Technologies/com.unity.material-switch,Low popularity - General Unity package
mz-requestbin,Inspect HTTP requests. Debug webhooks. Originally created by @progrium. Cloned to Applifier for use in CPI k8s cluster.,1,https://github.com/Unity-Technologies/mz-requestbin,Low popularity - General Unity package
DOTSSample,"A third person, multiplayer sample project. Built with Unity and using the new Data Oriented Tech Stack (DOTS).",994,https://github.com/Unity-Technologies/DOTSSample,Popular - General Unity package
Timeline-Cinemachine-Test-Suite,A generic test suite for the main features of Timeline and Cinemachine,17,https://github.com/Unity-Technologies/Timeline-Cinemachine-Test-Suite,Low popularity - Artificial intelligence package
ClusterDisplay,Use the Unity Cluster Display packages (com.unity.cluster-display) to display synchronously the same Unity Scene across multiple machines through display clustering.,77,https://github.com/Unity-Technologies/ClusterDisplay,Low popularity - General Unity package
com.unity.editor.tasks,No description,29,https://github.com/Unity-Technologies/com.unity.editor.tasks,Low popularity - General Unity package
cla-test,No description,1,https://github.com/Unity-Technologies/cla-test,Low popularity - General Unity package
VRAlchemyLab,VR Demo project using HDRP and unity 2019.3,288,https://github.com/Unity-Technologies/VRAlchemyLab,Mid-level popularity - General Unity package
NotchSafeAreaSample,"Simple project to test cutouts, safe area APIs with Device Simulator",62,https://github.com/Unity-Technologies/NotchSafeAreaSample,Low popularity - General Unity package
ProjectTinySamples,Samples for Project Tiny,884,https://github.com/Unity-Technologies/ProjectTinySamples,Popular - General Unity package
glfw,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input",5,https://github.com/Unity-Technologies/glfw,Low popularity - General Unity package
Unity.Animation.Samples,Repository of projects that showcase the new DOTS animation package (com.unity.animation).,420,https://github.com/Unity-Technologies/Unity.Animation.Samples,Mid-level popularity - General Unity package
watermill,Building event-driven applications the easy way in Go.,1,https://github.com/Unity-Technologies/watermill,Low popularity - General Unity package
com.unity.process-server,No description,36,https://github.com/Unity-Technologies/com.unity.process-server,Low popularity - General Unity package
ai-planner-samples,AI Planner: Samples,108,https://github.com/Unity-Technologies/ai-planner-samples,Mid-level popularity - Artificial intelligence package
com.unity.goql,GameObject Query Language,41,https://github.com/Unity-Technologies/com.unity.goql,Low popularity - General Unity package
MeshApiExamples,Example project for Unity 2020.1 Mesh API improvements,703,https://github.com/Unity-Technologies/MeshApiExamples,Popular - General Unity package
XR-Interaction-Toolkit-Examples,This repository contains various examples to use with the XR Interaction Toolkit,1131,https://github.com/Unity-Technologies/XR-Interaction-Toolkit-Examples,Very popular - Artificial intelligence package
com.unity.rpc,No description,52,https://github.com/Unity-Technologies/com.unity.rpc,Low popularity - General Unity package
com.unity.demoteam.digital-human,Library of tech features used to realize the digital human from 'The Heretic' and 'Enemies'.,535,https://github.com/Unity-Technologies/com.unity.demoteam.digital-human,Popular - General Unity package
com.unity.demoteam.digital-human.sample,Character sample featuring the digital human from 'The Heretic'.,302,https://github.com/Unity-Technologies/com.unity.demoteam.digital-human.sample,Mid-level popularity - General Unity package
com.unity.demoteam.attributes,Library of attributes common to packages in com.unity.demoteam.*,3,https://github.com/Unity-Technologies/com.unity.demoteam.attributes,Low popularity - General Unity package
gddo,Go Doc Dot Org,1,https://github.com/Unity-Technologies/gddo,Low popularity - General Unity package
Kinematica_Demo,Kinematica Demo Project,178,https://github.com/Unity-Technologies/Kinematica_Demo,Mid-level popularity - General Unity package
uaal-ar-example,No description,79,https://github.com/Unity-Technologies/uaal-ar-example,Low popularity - General Unity package
furioos-sdk-js,Furioos SDK for JavaScript,30,https://github.com/Unity-Technologies/furioos-sdk-js,Low popularity - General Unity package
SimpleUIDemo,No description,20,https://github.com/Unity-Technologies/SimpleUIDemo,Low popularity - General Unity package
pdfbox,Mirror of Apache PDFBox,2,https://github.com/Unity-Technologies/pdfbox,Low popularity - General Unity package
devops-spinnaker-test,This repo is use to deploy a demo application for spinnaker,2,https://github.com/Unity-Technologies/devops-spinnaker-test,Low popularity - General Unity package
articulations-robot-demo,No description,348,https://github.com/Unity-Technologies/articulations-robot-demo,Mid-level popularity - General Unity package
goreportcard,A report card for your Go application,1,https://github.com/Unity-Technologies/goreportcard,Low popularity - General Unity package
cla-assistant,Contributor License Agreement assistant (CLA assistant),1,https://github.com/Unity-Technologies/cla-assistant,Low popularity - General Unity package
com.unity.cli-config-manager,"Provides a command line parser and options to set build, player, and other Unity settings when running Unity from the command line",14,https://github.com/Unity-Technologies/com.unity.cli-config-manager,Low popularity - General Unity package
com.unity.xr.test-framework.performance,A forked version of the com.unity.test-framework.performance package (v1.0.4-preview) that includes a dependency on XR APIs for collection of XR metadata during performance test runs,6,https://github.com/Unity-Technologies/com.unity.xr.test-framework.performance,Low popularity - General Unity package
com.unity.xr.test.runtimesettings,No description,1,https://github.com/Unity-Technologies/com.unity.xr.test.runtimesettings,Low popularity - General Unity package
com.unity.xr.oculusperformanceutility,No description,4,https://github.com/Unity-Technologies/com.unity.xr.oculusperformanceutility,Low popularity - General Unity package
xr.sdk.oculus.performancetests,No description,7,https://github.com/Unity-Technologies/xr.sdk.oculus.performancetests,Low popularity - General Unity package
MeshSyncDCCPlugins,"DCC plugins for MeshSync in Unity. Supported tools: Maya, Maya LT, 3ds Max, Motion Builder, Modo, Blender, Metasequoia",457,https://github.com/Unity-Technologies/MeshSyncDCCPlugins,Mid-level popularity - Vehicle package
llvm-project,The LLVM Project is a collection of modular and reusable compiler and toolchain technologies. Note: the repository does not accept github pull requests at this moment. Please submit your patches at http://reviews.llvm.org.,5,https://github.com/Unity-Technologies/llvm-project,Low popularity - Artificial intelligence package
frontend-developer-test,Test app for react oriented front-end engineer candidates,6,https://github.com/Unity-Technologies/frontend-developer-test,Low popularity - General Unity package
2D-Entities-Starter,No description,29,https://github.com/Unity-Technologies/2D-Entities-Starter,Low popularity - General Unity package
SPIRV-Cross,No description,39,https://github.com/Unity-Technologies/SPIRV-Cross,Low popularity - General Unity package
terraform-provider-ansible,"""Logical"" provider for integrating with an Ansible Dynamic Inventory script.",0,https://github.com/Unity-Technologies/terraform-provider-ansible,Low popularity - General Unity package
arfoundation-demos,AR Foundation demo projects,500,https://github.com/Unity-Technologies/arfoundation-demos,Popular - General Unity package
uzap,unity's go.uber.org/zap config,8,https://github.com/Unity-Technologies/uzap,Low popularity - General Unity package
NativeAudioPlugins,No description,139,https://github.com/Unity-Technologies/NativeAudioPlugins,Mid-level popularity - General Unity package
AudioDemos,No description,29,https://github.com/Unity-Technologies/AudioDemos,Low popularity - General Unity package
com.unity.channel-client-examples,No description,7,https://github.com/Unity-Technologies/com.unity.channel-client-examples,Low popularity - General Unity package
uGUI,Source code for the Unity UI system.,1241,https://github.com/Unity-Technologies/uGUI,Very popular - General Unity package
hgwebcachingproxy,"Mercurial extension / wsgi that runs like hgweb but acts like a proxy, caching repositories from a main server.",1,https://github.com/Unity-Technologies/hgwebcachingproxy,Low popularity - Artificial intelligence package
dynapath,Mercurial extension that dynamically changes the default path depending on the location. Convenient when changing between locations with different optional mirrors.,3,https://github.com/Unity-Technologies/dynapath,Low popularity - General Unity package
SynthDet,SynthDet - An end-to-end object detection pipeline using synthetic data,366,https://github.com/Unity-Technologies/SynthDet,Mid-level popularity - General Unity package
grpc-go,The Go language implementation of gRPC. HTTP/2 based RPC,2,https://github.com/Unity-Technologies/grpc-go,Low popularity - General Unity package
unity-ml-template,template for Unity project using machine learning,13,https://github.com/Unity-Technologies/unity-ml-template,Low popularity - General Unity package
unitysimulation-coronavirus-example,Unity Simulation Coronavirus Example,79,https://github.com/Unity-Technologies/unitysimulation-coronavirus-example,Low popularity - General Unity package
Graphics,Unity Graphics - Including Scriptable Render Pipeline,2559,https://github.com/Unity-Technologies/Graphics,Very popular - Render or graphics package
com.unity.perception,Perception toolkit for sim2real training and validation in Unity,929,https://github.com/Unity-Technologies/com.unity.perception,Popular - Artificial intelligence package
go-tensorgen,Lightweight tool that generates Go structures and Tensorflow inference execution code from SavedModel,11,https://github.com/Unity-Technologies/go-tensorgen,Low popularity - General Unity package
furioos-sdk-unity,Furioos SDK for Unity3D,25,https://github.com/Unity-Technologies/furioos-sdk-unity,Low popularity - General Unity package
PackageDependencyMapper,This tool will search for Unity packages and map their dependencies into a graph that can be outputted in various ways.,11,https://github.com/Unity-Technologies/PackageDependencyMapper,Low popularity - General Unity package
TheHeretic-VFXCharacter,"Morgan - a VFX character from The Heretic, a short film made with Unity",161,https://github.com/Unity-Technologies/TheHeretic-VFXCharacter,Mid-level popularity - General Unity package
grafana,"The tool for beautiful monitoring and metric analytics & dashboards for Graphite, InfluxDB & Prometheus & More",1,https://github.com/Unity-Technologies/grafana,Low popularity - General Unity package
com.unity.cli-project-setup,"Provides a command line parser and options to set editor, build, player, and other Unity settings when running Unity from the command line",57,https://github.com/Unity-Technologies/com.unity.cli-project-setup,Low popularity - General Unity package
com.unity.test.metadata-manager,Used to manage custom metadata for Unity performance tests.,6,https://github.com/Unity-Technologies/com.unity.test.metadata-manager,Low popularity - General Unity package
com.unity.test.performance.runtimesettings,An entity class used to preserve settings from player build time for use during runtime of a test.,1,https://github.com/Unity-Technologies/com.unity.test.performance.runtimesettings,Low popularity - General Unity package
repotest123,No description,1,https://github.com/Unity-Technologies/repotest123,Low popularity - General Unity package
Reflect-Extensions,Runtime components and Editor tools to make the most of Unity Reflect.,18,https://github.com/Unity-Technologies/Reflect-Extensions,Low popularity - Vehicle package
Facial-AR-Remote-Project,**This project is discontinued** Integration project for Facial AR Remote,22,https://github.com/Unity-Technologies/Facial-AR-Remote-Project,Low popularity - General Unity package
gen-playerid-stats,No description,1,https://github.com/Unity-Technologies/gen-playerid-stats,Low popularity - General Unity package
com.unity.editoriterationprofiler,Assists in capturing frames from the Profiler of Domain Reloads in the Unity Editor. Compatible with Unity 2019.3+.,187,https://github.com/Unity-Technologies/com.unity.editoriterationprofiler,Mid-level popularity - Artificial intelligence package
go-pingdom,Pingdom API access from Go,1,https://github.com/Unity-Technologies/go-pingdom,Low popularity - General Unity package
com.unity.performance-tracking,A set of tools and utilities to help track Unity Editor performance,88,https://github.com/Unity-Technologies/com.unity.performance-tracking,Low popularity - Vehicle package
perception-synthdet-torchserve,Tools for running Unity's SynthDet models on TorchServe,7,https://github.com/Unity-Technologies/perception-synthdet-torchserve,Low popularity - Vehicle package
perception-synthdet-viewer-app,An iPhone and iPad application that displays real-time object detection from SynthDet in AR,25,https://github.com/Unity-Technologies/perception-synthdet-viewer-app,Low popularity - General Unity package
hw20-645-videoconference-filters-soundboard-app,No description,3,https://github.com/Unity-Technologies/hw20-645-videoconference-filters-soundboard-app,Low popularity - General Unity package
hw20-multiplayer-asteroid-soccer-game,A multiplayer game in Unity,17,https://github.com/Unity-Technologies/hw20-multiplayer-asteroid-soccer-game,Low popularity - General Unity package
format,Home for the dotnet-format command,1,https://github.com/Unity-Technologies/format,Low popularity - General Unity package
instant-meshes,Interactive field-aligned mesh generator,7,https://github.com/Unity-Technologies/instant-meshes,Low popularity - General Unity package
com.unity.platforms.wsl,Packer for interacting with WSL2 and Unity. ,8,https://github.com/Unity-Technologies/com.unity.platforms.wsl,Low popularity - General Unity package
SerializableCallback,UnityEvent and System.Func had a child,27,https://github.com/Unity-Technologies/SerializableCallback,Low popularity - General Unity package
com.unity.reflect.ar,Repository for the experimental com.unity.reflect.ar package.,2,https://github.com/Unity-Technologies/com.unity.reflect.ar,Low popularity - General Unity package
com.unity.reflect.vr,A repository to store the experimental versions of Reflect's VR package.,3,https://github.com/Unity-Technologies/com.unity.reflect.vr,Low popularity - General Unity package
OnlineSurfaceReconstruction,No description,4,https://github.com/Unity-Technologies/OnlineSurfaceReconstruction,Low popularity - General Unity package
xr.sdk.functionaltests,No description,6,https://github.com/Unity-Technologies/xr.sdk.functionaltests,Low popularity - General Unity package
electron,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS",3,https://github.com/Unity-Technologies/electron,Low popularity - General Unity package
com.unity.uiwidgets,"UIWidgets is a Unity Package which helps developers to create, debug and deploy efficient, cross-platform Apps.",627,https://github.com/Unity-Technologies/com.unity.uiwidgets,Popular - General Unity package
swiftshader,"SwiftShader is a high-performance CPU-based implementation of the Vulkan, OpenGL ES, and Direct3D 9 graphics APIs. Its goal is to provide hardware independence for advanced 3D graphics.",5,https://github.com/Unity-Technologies/swiftshader,Low popularity - Render or graphics package
china-connected-games,No description,1,https://github.com/Unity-Technologies/china-connected-games,Low popularity - General Unity package
MGOBE,No description,39,https://github.com/Unity-Technologies/MGOBE,Low popularity - General Unity package
duplicate-bug-report-detection-kk,No description,1,https://github.com/Unity-Technologies/duplicate-bug-report-detection-kk,Low popularity - General Unity package
mobileQA-LostCrypt-AutoPlay-Deterministic,No description,10,https://github.com/Unity-Technologies/mobileQA-LostCrypt-AutoPlay-Deterministic,Low popularity - General Unity package
com.unity.installationhelper,A prototype for sharing software installation code between both unity workspace and unity hub teams,2,https://github.com/Unity-Technologies/com.unity.installationhelper,Low popularity - General Unity package
terraform-provider-kubernetes,Terraform Kubernetes provider,1,https://github.com/Unity-Technologies/terraform-provider-kubernetes,Low popularity - General Unity package
datasetinsights,Synthetic Dataset Insights,84,https://github.com/Unity-Technologies/datasetinsights,Low popularity - General Unity package
ROS-TCP-Endpoint,ROS package used to create an endpoint to accept ROS messages sent from a Unity scene using the ROS TCP Connector scripts,189,https://github.com/Unity-Technologies/ROS-TCP-Endpoint,Mid-level popularity - General Unity package
UIToolkitUnityRoyaleRuntimeDemo,This is a sample project to introduce the use of UI Toolkit in Runtime,361,https://github.com/Unity-Technologies/UIToolkitUnityRoyaleRuntimeDemo,Mid-level popularity - General Unity package
HLODSystemDemo,HLODSystem is applied to 3DGameKit.,95,https://github.com/Unity-Technologies/HLODSystemDemo,Low popularity - General Unity package
yasm,Yasm Assembler mainline development tree,1,https://github.com/Unity-Technologies/yasm,Low popularity - Artificial intelligence package
ml-test,No description,2,https://github.com/Unity-Technologies/ml-test,Low popularity - General Unity package
Buildserver1987,BuildServer for menziestest,1,https://github.com/Unity-Technologies/Buildserver1987,Low popularity - General Unity package
DebugWatch,Debug tool similar to visual studio's watch window,8,https://github.com/Unity-Technologies/DebugWatch,Low popularity - General Unity package
HuaweiServiceSample,Public repository for HUAWEI HMS & AGC Unity SDK,43,https://github.com/Unity-Technologies/HuaweiServiceSample,Low popularity - General Unity package
terraform-provider-artifactory,Terraform provider to manage Artifactory,2,https://github.com/Unity-Technologies/terraform-provider-artifactory,Low popularity - General Unity package
FramerateSmoothnessTest,No description,8,https://github.com/Unity-Technologies/FramerateSmoothnessTest,Low popularity - General Unity package
com.unity.reflect.viewer,Unity Reflect Viewer,60,https://github.com/Unity-Technologies/com.unity.reflect.viewer,Low popularity - General Unity package
SeamAwareDecimater,Mesh simplification with UV's boundary preserved,10,https://github.com/Unity-Technologies/SeamAwareDecimater,Low popularity - General Unity package
mz-gamerai-reducer,No description,1,https://github.com/Unity-Technologies/mz-gamerai-reducer,Low popularity - General Unity package
TilingRandomization,Randomized Tiling for Unity ShaderGraph,53,https://github.com/Unity-Technologies/TilingRandomization,Low popularity - General Unity package
react-fullpage,Official React.js wrapper for fullPage.js https://alvarotrigo.com/react-fullpage/,2,https://github.com/Unity-Technologies/react-fullpage,Low popularity - General Unity package
open-match,"Flexible, extensible, and scalable video game matchmaking.",16,https://github.com/Unity-Technologies/open-match,Low popularity - General Unity package
ROS-TCP-Connector,No description,301,https://github.com/Unity-Technologies/ROS-TCP-Connector,Mid-level popularity - General Unity package
Unity-Robotics-Hub,"Central repository for tools, tutorials, resources, and documentation for robotics simulation in Unity.",2073,https://github.com/Unity-Technologies/Unity-Robotics-Hub,Very popular - Vehicle package
charts,Curated applications for Kubernetes,2,https://github.com/Unity-Technologies/charts,Low popularity - General Unity package
com.unity.demoteam.hair,An integrated solution for authoring / importing / simulating / rendering strand-based hair in Unity.,762,https://github.com/Unity-Technologies/com.unity.demoteam.hair,Popular - Render or graphics package
furioos-sdk-unreal-engine,Furioos SDK for Unreal Engine,9,https://github.com/Unity-Technologies/furioos-sdk-unreal-engine,Low popularity - General Unity package
com.unity.multiplayer.rfcs,No description,48,https://github.com/Unity-Technologies/com.unity.multiplayer.rfcs,Low popularity - General Unity package
com.unity.multiplayer.docs,"Open Source documentation for Unity Multiplayer, which includes Netcode for GameObjects, the Unity Transport Package, Multiplayer Tools and Educational references and Sample Games such as Boss Room.",672,https://github.com/Unity-Technologies/com.unity.multiplayer.docs,Popular - Vehicle package
RadeonImageFilter,No description,2,https://github.com/Unity-Technologies/RadeonImageFilter,Low popularity - General Unity package
com.unity.simviz,"SimViz contains tools and resources for authoring and executing autonomous vehicle simulations on roadways and city scapes by using map import, scene creation, formatting of ground truth data, and creating spline based roads.",60,https://github.com/Unity-Technologies/com.unity.simviz,Low popularity - Vehicle package
com.unity.multiplayer.samples.coop,"A small-scale cooperative game sample built on the new, Unity networking framework to teach developers about creating a similar multiplayer game.",1632,https://github.com/Unity-Technologies/com.unity.multiplayer.samples.coop,Very popular - General Unity package
URDF-Importer,URDF importer,233,https://github.com/Unity-Technologies/URDF-Importer,Mid-level popularity - General Unity package
URPCloudRenderingTestProject,No description,7,https://github.com/Unity-Technologies/URPCloudRenderingTestProject,Low popularity - General Unity package
VHACD-deprecated,This repository has migrated to Unity-Technologies/VHACD,70,https://github.com/Unity-Technologies/VHACD-deprecated,Low popularity - General Unity package
action-slack,Provides the function of slack notification to GitHub Actions.,2,https://github.com/Unity-Technologies/action-slack,Low popularity - General Unity package
com.unity.ide.vscode,Code editor integration for VSCode.,30,https://github.com/Unity-Technologies/com.unity.ide.vscode,Low popularity - General Unity package
renovate,Universal dependency update tool that fits into your workflows.,3,https://github.com/Unity-Technologies/renovate,Low popularity - General Unity package
ProjectAuditor,Project Auditor is an experimental static analysis tool for Unity Projects.,838,https://github.com/Unity-Technologies/ProjectAuditor,Popular - General Unity package
PS-DOTSStructuralChangeTests,Tests for structural change performance in DOTS,6,https://github.com/Unity-Technologies/PS-DOTSStructuralChangeTests,Low popularity - General Unity package
PS-DOTSChunkDefragmentationSample,No description,7,https://github.com/Unity-Technologies/PS-DOTSChunkDefragmentationSample,Low popularity - General Unity package
Game-Simulation-Match-3-Sample,Game Simulation Match 3 Sample,39,https://github.com/Unity-Technologies/Game-Simulation-Match-3-Sample,Low popularity - General Unity package
idb,idb is a flexible command line interface for automating iOS simulators and devices,6,https://github.com/Unity-Technologies/idb,Low popularity - General Unity package
reflect.publisher.csharp,Use the Unity Reflect Publisher API to build C# applications or plugins that publish 3D models to Unity Reflect.,9,https://github.com/Unity-Technologies/reflect.publisher.csharp,Low popularity - General Unity package
com.unity.ads.ios-support,Provides support for App Tracking Transparency and SkAdNetwork API newly introduced in Apple iOS 14.,81,https://github.com/Unity-Technologies/com.unity.ads.ios-support,Low popularity - General Unity package
jsonnet-libs,Unity Jsonnet libs,7,https://github.com/Unity-Technologies/jsonnet-libs,Low popularity - General Unity package
ios-sdk,The deltaDNA analytics iOS SDK.,1,https://github.com/Unity-Technologies/ios-sdk,Low popularity - General Unity package
CocoaPods,deltaDNA's CocoaPods Specs repository,1,https://github.com/Unity-Technologies/CocoaPods,Low popularity - General Unity package
ShaderGraph-MasterStack-Samples,A sample project using the Universal Render Pipeline that includes examples to demo latest ShaderGraph feature - MasterStack,155,https://github.com/Unity-Technologies/ShaderGraph-MasterStack-Samples,Mid-level popularity - Render or graphics package
UnityTextureAccessApiExamples,Example project for Unity 2020.1+ texture data access APIs,143,https://github.com/Unity-Technologies/UnityTextureAccessApiExamples,Mid-level popularity - General Unity package
ucb-android-sdks-testing,🤖Android SDK and NDK Testing for UCB,3,https://github.com/Unity-Technologies/ucb-android-sdks-testing,Low popularity - General Unity package
ucb-tests-ghostly-toast-github,Testing project for UCB. Built in 2017.4.30f1.,1,https://github.com/Unity-Technologies/ucb-tests-ghostly-toast-github,Low popularity - General Unity package
Robotics-Object-Pose-Estimation,A complete end-to-end demonstration in which we collect training data in Unity and use that data to train a deep neural network to predict the pose of a cube. This model is then deployed in a simulated robotic pick-and-place task.,300,https://github.com/Unity-Technologies/Robotics-Object-Pose-Estimation,Mid-level popularity - Artificial intelligence package
com.unity.toonshader,Unity Toon Shader ( an experimental package ),1100,https://github.com/Unity-Technologies/com.unity.toonshader,Very popular - General Unity package
S22.Xmpp,S22.Xmpp is an easy-to-use and well-documented .NET assembly for communicating with an XMPP server. It supports basic Instant Messaging and Presence funtionality as well as a variety of XMPP extensions.,1,https://github.com/Unity-Technologies/S22.Xmpp,Low popularity - General Unity package
simple-exec,🏃 A .NET library that runs external commands.,7,https://github.com/Unity-Technologies/simple-exec,Low popularity - General Unity package
com.unity.search.extensions,"This package contains a bunch of examples, samples and queries to be used with Unity Search.",192,https://github.com/Unity-Technologies/com.unity.search.extensions,Mid-level popularity - Artificial intelligence package
tensorflow,An Open Source Machine Learning Framework for Everyone,6,https://github.com/Unity-Technologies/tensorflow,Low popularity - General Unity package
sol-games-unity-samples,Unity code samples from the Accelerate Solutions Games team,46,https://github.com/Unity-Technologies/sol-games-unity-samples,Low popularity - General Unity package
drone-pose-estimation-navigation,Pose Estimation for drones ,17,https://github.com/Unity-Technologies/drone-pose-estimation-navigation,Low popularity - General Unity package
deploy-sourcegraph,Deploy Sourcegraph to a Kubernetes cluster for large-scale code search and intelligence,1,https://github.com/Unity-Technologies/deploy-sourcegraph,Low popularity - General Unity package
com.unity.xr-content.mars-sim-environments,The MARS Simulation environment assets (3d models + prefabs).  The raw assets are provided as a reference + building block for users but the MARS integration requires Unity MARS.,3,https://github.com/Unity-Technologies/com.unity.xr-content.mars-sim-environments,Low popularity - General Unity package
com.unity.xr-content.template-mars-basic,"The basic MARS use-case templates. Single feature setups, like single plane, tabletop, face, etc.",2,https://github.com/Unity-Technologies/com.unity.xr-content.template-mars-basic,Low popularity - General Unity package
com.unity.xr-content.template-mars-platformer,"The MARS platforming game template. This is the robot demo we've typically showed off when explaining the MARS workflow and features.  It is a dynamic, world-aware AR platformer game that will extend for as far as one can scan.",11,https://github.com/Unity-Technologies/com.unity.xr-content.template-mars-platformer,Low popularity - Artificial intelligence package
com.unity.xr-content.template-training,A factory training template. Contains an extensible walkthrough system of conditions and triggers so that users can make their own guided experiences. The demo scene is set up to work with the MARS factory environment.,10,https://github.com/Unity-Technologies/com.unity.xr-content.template-training,Low popularity - Artificial intelligence package
com.unity.multiplayer.samples.bitesize,A collection of smaller Bitesize samples to educate in isolation features of Netcode for GameObjects and related technologies.,371,https://github.com/Unity-Technologies/com.unity.multiplayer.samples.bitesize,Mid-level popularity - General Unity package
helm-unittest,BDD styled unit test framework for Kubernetes Helm charts as a Helm plugin.,1,https://github.com/Unity-Technologies/helm-unittest,Low popularity - General Unity package
unity-mediation-cocoapods-prod,A publicly hosted Cocoapods repo for mediation SDKs,8,https://github.com/Unity-Technologies/unity-mediation-cocoapods-prod,Low popularity - General Unity package
Robotics-Warehouse,A warehouse environment for robotics simulation in Unity.,71,https://github.com/Unity-Technologies/Robotics-Warehouse,Low popularity - General Unity package
DataflowTemplates,Google-provided Cloud Dataflow template pipelines for solving simple in-Cloud data tasks,1,https://github.com/Unity-Technologies/DataflowTemplates,Low popularity - General Unity package
com.unity.services.samples.game-lobby,A sample showcasing a minimal implementation of a lobby experience using the Lobby and Relay packages.,218,https://github.com/Unity-Technologies/com.unity.services.samples.game-lobby,Mid-level popularity - General Unity package
emsdk,Emscripten SDK,1,https://github.com/Unity-Technologies/emsdk,Low popularity - General Unity package
lightning-hydra-template,"PyTorch Lightning + Hydra. A very general, feature-rich template for rapid and scalable ML experimentation with best practices. ⚡🔥⚡",3,https://github.com/Unity-Technologies/lightning-hydra-template,Low popularity - General Unity package
scrcpy,Display and control your Android device,4,https://github.com/Unity-Technologies/scrcpy,Low popularity - General Unity package
godruid,An open source Golang client for Druid,1,https://github.com/Unity-Technologies/godruid,Low popularity - General Unity package
DracoUnity,Draco 3D Data Compression Unity Package,12,https://github.com/Unity-Technologies/DracoUnity,Low popularity - General Unity package
Robotics-Nav2-SLAM-Example,"An example project which contains the Unity components necessary to complete Navigation2's SLAM tutorial with a Turtlebot3, using a custom Unity environment in place of Gazebo.",340,https://github.com/Unity-Technologies/Robotics-Nav2-SLAM-Example,Mid-level popularity - Artificial intelligence package
gremlin-helm,Helm chart for deploy Gremlin client,1,https://github.com/Unity-Technologies/gremlin-helm,Low popularity - General Unity package
SZZUnleashed,"An implementation of the SZZ algorithm, i.e., an approach to identify bug-introducing commits.",2,https://github.com/Unity-Technologies/SZZUnleashed,Low popularity - General Unity package
quickstart-arcade,Arcade Classics project is a collection of lightweight single scene games inspired by early arcade games.,32,https://github.com/Unity-Technologies/quickstart-arcade,Low popularity - General Unity package
Labs,Repository containing information about Unity Labs research past and current. ,61,https://github.com/Unity-Technologies/Labs,Low popularity - Artificial intelligence package
pdf.js,PDF Reader in JavaScript,3,https://github.com/Unity-Technologies/pdf.js,Low popularity - General Unity package
ml-agents-dodgeball-env,Showcase environment for ML-Agents,65,https://github.com/Unity-Technologies/ml-agents-dodgeball-env,Low popularity - General Unity package
dtls,DTLS 1.2 Server/Client implementation for Go,2,https://github.com/Unity-Technologies/dtls,Low popularity - General Unity package
com.unity.vs-attribution,VS Attribution package repository,3,https://github.com/Unity-Technologies/com.unity.vs-attribution,Low popularity - General Unity package
lookdev-studio,"LookDev Studio: a template for artists to import their work, and share the result with their directors, team and clients. ",70,https://github.com/Unity-Technologies/lookdev-studio,Low popularity - General Unity package
